OBJECTID,RecKey,subPlotID,subPlotDesc,SpeciesList,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
1575433,COS05000_2019_SS-243,,2,ATCO,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{5C455845-1CC5-49D7-A8D5-8222A5AA610B}
1575434,COS05000_2019_SS-243,,2,SPCO,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{84AD13EB-49C8-475A-990F-2C6023BBC4A6}
1575435,COS05000_2019_SS-243,,2,PLJA,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{D8C2260C-3D37-45EE-8C0D-F3BE5FED2011}
1575436,COS05000_2019_SS-243,,1,ERUM,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{0A085801-D9E9-4BFD-9533-035F5D48ED67}
1575437,COS05000_2019_SS-243,,2,TEAC,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{BF6866BA-9DDA-4985-9038-09C995FDF358}
1575438,COS05000_2019_SS-243,,2,CANU3,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{F202ACAD-21E7-42B0-B154-55FAF3C6EE64}
1575439,COS05000_2019_SS-243,,2,VUOC,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{24F0A891-6C66-4CE1-8AE8-86285751DD65}
1575440,COS05000_2019_SS-243,,1,XYGL,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{3EBE465F-AB8B-4A17-A465-6E32DD8F7141}
1575441,COS05000_2019_SS-243,,2,ATGA,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{53697064-5205-4821-9DEE-72CEC591017F}
1575442,COS05000_2019_SS-243,,2,HEAN3,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{98AE4A71-9530-4805-974D-496F95569FE3}
1575443,COS05000_2019_SS-243,,1,YUHA,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{A63777C2-CC04-465D-9724-ABFB31917CBF}
1575444,COS05000_2019_SS-243,,1,HEMI2,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{888F87F3-DED6-4E65-BD3E-3F3C41B1A5AB}
1575445,COS05000_2019_SS-243,,1,GIOP,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{789FD4F6-8DEC-400C-B7F1-268BB5B2DDF9}
1575446,COS05000_2019_SS-243,,1,CHGR6,2019-09-01,COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,{0935105D-C930-4AA5-AAF1-6C44E8477EE4}
1575805,COS05000_2020_MMS-081,,4,ARTRT,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{1BCC21AA-558C-4C82-9596-AD0B32CD7C9C}
1575806,COS05000_2020_MMS-081,,3,QUGA,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{1FB8503F-DBDD-4D41-B368-16F4BC75230D}
1575807,COS05000_2020_MMS-081,,1,SYRO,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{1C9D4772-2E2D-42BC-93C4-EBAC19C957E1}
1575808,COS05000_2020_MMS-081,,3,AMAL2,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{EC2966AB-C960-40ED-A405-D5CBC036C38C}
1575809,COS05000_2020_MMS-081,,3,SPCO,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{732CAE96-2891-455F-B686-025DDC9EA490}
1575810,COS05000_2020_MMS-081,,3,PASM,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{65448945-944F-43AC-A34A-047953B78B26}
1575811,COS05000_2020_MMS-081,,2,POFE,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{30D3553C-ACCD-4CC4-B9E9-F6ADACE2E4DC}
1575812,COS05000_2020_MMS-081,,2,CAGE2,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{0D5438C6-4EC4-427C-B906-46BDD5EFEBCB}
1575813,COS05000_2020_MMS-081,,1,LASE,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{713A3352-1357-40A8-80A9-5ED7FF148C25}
1575814,COS05000_2020_MMS-081,,3,COPA3,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{E044B2B3-D696-4AA7-BD96-6D60ADDB0D54}
1575815,COS05000_2020_MMS-081,,3,ERCE2,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{6C805197-CC65-4CBA-B537-7860EFE66971}
1575816,COS05000_2020_MMS-081,,2,RATE,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{9991EE2F-FC54-470F-A805-2B3322F2A851}
1575817,COS05000_2020_MMS-081,,1,DRCU,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{7EAC0717-269E-407B-9ED7-7057B7CD6AA4}
1575818,COS05000_2020_MMS-081,,1,SETA,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{4A117E72-3C61-443C-AC7C-E7FB7EEA91BA}
1575819,COS05000_2020_MMS-081,,1,OPFR,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{DB10CEF7-D512-40E3-8B13-4C0D4FADEC99}
1575820,COS05000_2020_MMS-081,,1,ZIELE,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{F42A6D13-A83A-4378-9E42-C93FD216236D}
1575821,COS05000_2020_MMS-081,,1,TRDU,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{DB07141D-127B-4917-A9A7-71FEDA30721B}
1575822,COS05000_2020_MMS-081,,2,ERPA30,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{641E838D-CF8B-4B09-9892-3D1075F22051}
1575823,COS05000_2020_MMS-081,,1,CRCR3,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{2A845179-39D3-4997-80DD-E5BECB19AAAD}
1575824,COS05000_2020_MMS-081,,1,SYAS3,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{B79CFC34-F86B-4123-9A13-E022923A0A24}
1575825,COS05000_2020_MMS-081,,1,ERAL4,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{0B629957-CB13-41D3-8E4E-7F9E8A159519}
1575826,COS05000_2020_MMS-081,,1,CANU3,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{7C5DC244-A3B8-4DC7-8687-E598DD1BC95D}
1575827,COS05000_2020_MMS-081,,1,PEAN4,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{68F994C4-79E8-43FE-A985-D74D6EBE03C4}
1575828,COS05000_2020_MMS-081,,1,JUOS,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{182F3DD1-54D1-47EB-BEF7-F3D71971314E}
1575829,COS05000_2020_MMS-081,,1,TARAX,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{9A4843FE-BA5E-4C0D-8A0F-6029B94705B0}
1575830,COS05000_2020_MMS-081,,1,ELEL5,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{A986B636-62BC-4E39-98BE-913D443BB6AA}
1575831,COS05000_2020_MMS-081,,1,YUGL,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{350EBA80-62E0-4E10-8ED2-260796797B43}
1575832,COS05000_2020_MMS-081,,1,ASLI5,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{F29767E2-2D5D-41D1-8D72-7980AF07EFE3}
1575833,COS05000_2020_MMS-081,,1,ERCI6,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{2063957E-2A11-4923-8CBB-865541389C3E}
1575834,COS05000_2020_MMS-081,,1,PLJA,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{25E76197-94AD-46CB-B204-92BC91E665EA}
1575835,COS05000_2020_MMS-081,,3,COLI2,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{C50B1064-A29F-44FC-B703-1527EAFCF76C}
1575836,COS05000_2020_MMS-081,,1,ASFL,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{FEE86ACB-5250-496F-AB4F-7879471896A1}
1575837,COS05000_2020_MMS-081,,2,CHDE2,2019-09-01,COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,{6C76115B-B8EA-491F-8392-7B91861FB782}
1575838,COS05000_2020_MC-048,,4,PIEN,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{625B98FA-D2ED-4759-9F10-875BDD4F5062}
1575839,COS05000_2020_MC-048,,2,POTR5,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{859766C3-A519-4181-AA3D-A9021E343053}
1575840,COS05000_2020_MC-048,,2,SEAMH,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{E3FBABFC-0623-4C64-8E96-BAFF5A95228D}
1575841,COS05000_2020_MC-048,,1,PSME,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{4C0A70DA-4A68-4298-8EB4-1D3ABAE835C4}
1575842,COS05000_2020_MC-048,,2,ORSE,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{42247508-5943-4DA8-9C4E-A68BB44762A5}
1575843,COS05000_2020_MC-048,,2,MARA7,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{CF049374-1E02-4D59-B142-3B1BD33EA08B}
1575844,COS05000_2020_MC-048,,4,MANE,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{2EF4B775-3005-4DB4-B8F1-4BF7D39C6501}
1575845,COS05000_2020_MC-048,,3,VIAM,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{B0CB7908-779D-4977-BB0B-68FC46403BA5}
1575846,COS05000_2020_MC-048,,2,ASSC7,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{A3DAFA08-2054-4D10-AA52-E89D9EA7B4B4}
1575847,COS05000_2020_MC-048,,3,EREX4,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{F7B69F07-9176-4F69-B851-EF9EBBC1739D}
1575848,COS05000_2020_MC-048,,3,BEFE,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{F4F877E7-60EA-4125-AD4A-A5EFF6F2707D}
1575849,COS05000_2020_MC-048,,3,GABI,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{44CF1AFE-7959-4F77-AFD3-60AE46C44AEB}
1575850,COS05000_2020_MC-048,,1,CANN7,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{0700D3D1-6160-4680-B908-32B35ED2E426}
1575851,COS05000_2020_MC-048,,2,SOCA6,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{3AC33AAC-68E2-47BA-992A-814DC94D7A42}
1575852,COS05000_2020_MC-048,,3,WYAM,2019-09-01,COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,{402EAF68-9558-42E8-9A85-F3C7C87A647F}
1575853,COS05000_2019_SS-244,,3,QUGA,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{F634DB2C-355A-4952-A334-7250AAEF2911}
1575854,COS05000_2019_SS-244,,3,DEPI,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{80BDE593-0DAE-4643-B699-CDEAB8A2C63B}
1575855,COS05000_2019_SS-244,,3,CHAL7,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{1562CEC2-8C9D-400D-90E1-C7152337596A}
1575856,COS05000_2019_SS-244,,3,OPFR,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{2FE042EE-E2F9-48FB-83DA-3C0A61A2612B}
1575857,COS05000_2019_SS-244,,3,PIED,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{2EC4B606-1D9D-420C-B41B-A5604D860CD3}
1575858,COS05000_2019_SS-244,,1,JUOS,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{0615AC14-B9B7-4A3D-88AA-94BFF9518F15}
1575859,COS05000_2019_SS-244,,3,GIOP,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{A5CBA583-8030-42EF-AE05-9B610424AD5B}
1575860,COS05000_2019_SS-244,,2,BRTE,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{256A0FAC-B374-4D0D-BBF0-D31B2F159569}
1575861,COS05000_2019_SS-244,,2,PODO4,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{06C95142-FA27-4C88-A577-4B4A21750645}
1575862,COS05000_2019_SS-244,,2,ARLU,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{10CF0098-1CEF-47DB-82BD-00FB4AF0EC69}
1575863,COS05000_2019_SS-244,,3,ELEL5,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{A6D9EDD3-4BED-47F8-9F32-FC7C9E6367A3}
1575864,COS05000_2019_SS-244,,1,POFE,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{DFC23D21-C249-4FE2-B4D3-064BFF8DEC58}
1575865,COS05000_2019_SS-244,,3,ARTR2,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{1B22E7F2-A48D-4715-AAF1-3A087D32B4AA}
1575866,COS05000_2019_SS-244,,1,PEPU7,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{27796969-3088-4C0A-BB57-79A9C17FF3CB}
1575867,COS05000_2019_SS-244,,2,PECO5,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{1E97D64D-F264-435A-BA1B-EB417499424C}
1575868,COS05000_2019_SS-244,,1,ERTR13,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{6F4F5214-F4AE-412C-8FAC-4A0AF1AF23A3}
1575869,COS05000_2019_SS-244,,2,CHTE2,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{439922A3-70E8-4633-899A-61120959614B}
1575870,COS05000_2019_SS-244,,1,SPCO,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{62E94612-FBE5-4145-87BF-AE70509F1815}
1575871,COS05000_2019_SS-244,,1,CANU3,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{335C2DD0-63A8-4D22-9C5E-BF1AE1461013}
1575872,COS05000_2019_SS-244,,2,LAOC3,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{F3EB5558-42B4-489A-8E32-86464AD8FFBC}
1575873,COS05000_2019_SS-244,,1,GUSA2,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{C6465651-1972-4AF7-82F4-B531B99E9AEC}
1575874,COS05000_2019_SS-244,,1,ACHY,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{2376C86B-F30B-47F9-8B4F-CFD65857C967}
1575875,COS05000_2019_SS-244,,2,CRCR3,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{CFAEE377-C05C-465F-BF26-A6F522497D4D}
1575876,COS05000_2019_SS-244,,1,TRRE3,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{6994BCD3-9F89-4745-8C5F-9EBE702A6EAC}
1575877,COS05000_2019_SS-244,,1,RATE,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{B3DCBA47-3768-4892-ACF4-C24E8D1308E0}
1575878,COS05000_2019_SS-244,,1,DRCU,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{B0FF5CC5-4C10-4634-A794-4E9E61CE79E0}
1575879,COS05000_2019_SS-244,,1,HEAN3,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{63B2BE7A-4ACC-425F-885A-2A9F43610CEA}
1575880,COS05000_2019_SS-244,,1,TRDU,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{47A95F00-CEB5-41B0-B319-DA16C04757CD}
1575881,COS05000_2019_SS-244,,1,HENE5,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{4EA88B4D-95D3-4ECD-BF9C-231C8882AB65}
1575882,COS05000_2019_SS-244,,,CERCO,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{58F09BB5-0DA8-4214-AE9D-96E4053625A5}
1575883,COS05000_2019_SS-244,,1,COWR2,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{6DBF5BC3-6FC8-4AF3-9715-D1D43C479387}
1575884,COS05000_2019_SS-244,,1,PESI,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{4F5CD7B3-837A-48C2-BD0B-165584F12164}
1575885,COS05000_2019_SS-244,,1,ZIELE,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{888EBAB7-51F6-4FA5-A5B1-AF173591C7C4}
1575886,COS05000_2019_SS-244,,1,TETO,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{586BE82D-447B-4132-95DC-D6D607E8AD30}
1575887,COS05000_2019_SS-244,,1,OPPOP,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{2AF6AB15-8581-4E51-8069-FE2D2F051D56}
1575888,COS05000_2019_SS-244,,1,SIAL2,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{7395D850-61F0-41E5-9A14-6BCF22335AC8}
1575889,COS05000_2019_SS-244,,2,ATCA2,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{A1F268D5-6A64-4846-A9B0-E38D9F920548}
1575890,COS05000_2019_SS-244,,2,SYAS3,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{AA9D2A06-3939-4908-B86B-E7495A47720E}
1575891,COS05000_2019_SS-244,,2,DRPA2,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{8C2B20B0-80CA-4A4D-8D4F-F269D53D391F}
1575892,COS05000_2019_SS-244,,3,HEVI4,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{263D7476-5DC3-420C-884C-54993603BC93}
1575893,COS05000_2019_SS-244,,2,HEBO,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{54A7AEA5-40DC-4BA2-A53C-57F78F48F6D6}
1575894,COS05000_2019_SS-244,,1,AMAL2,2019-09-01,COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,{954DDBA4-A73B-4D95-B24B-0725373A73BA}
1578465,COS05000_2020_SS-254,,2,BRJA,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{F7B75661-1870-4954-AC69-69C911A40C3D}
1578466,COS05000_2020_SS-254,,2,BRTE,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{53AD53F7-8726-43FD-BE7B-B7E40F655BB3}
1578467,COS05000_2020_SS-254,,3,POPR,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{72694E09-F844-4753-BB2A-DE74A07F4036}
1578468,COS05000_2020_SS-254,,3,ACLE9,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{DA956FE0-D634-4422-9B0F-B672F8D7B23E}
1578469,COS05000_2020_SS-254,,3,ERSP4,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{991C514C-7EEC-455A-BADC-BA3013CCA6A4}
1578470,COS05000_2020_SS-254,,4,AMUT,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{F28D2672-6D5C-49ED-98C1-A4223CE837CF}
1578471,COS05000_2020_SS-254,,3,SYRO,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{4078C1AE-297E-4376-9E6B-4523B56BE765}
1578472,COS05000_2020_SS-254,,2,HEAN3,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{89E4DA31-4769-40C1-B82A-78659F4F51B1}
1578473,COS05000_2020_SS-254,,2,LEAL4,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{25EE169C-ACBD-43D8-9BE7-58D0F946ED82}
1578474,COS05000_2020_SS-254,,2,ALAL3,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{79FCA988-A307-41DE-A620-4496272F46E4}
1578475,COS05000_2020_SS-254,,1,TARA,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{F6247549-A92A-4216-9762-74182058D5B4}
1578476,COS05000_2020_SS-254,,2,CANUM2,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{515A5223-017E-4514-AF8E-3AFBE7CCF04F}
1578477,COS05000_2020_SS-254,,2,MESA,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{1C76A9A6-8418-43E5-B465-15C0B83583C6}
1578478,COS05000_2020_SS-254,,2,MEOF,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{F6361E52-36E8-4306-A99F-9F7FA14783E2}
1578479,COS05000_2020_SS-254,,1,RUCR,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{44D4FA66-AF6B-4193-B48D-8F7E2A0F1F26}
1578480,COS05000_2020_SS-254,,3,JUARA4,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{033DCDF1-139C-427A-AFD3-0F5A1D902136}
1578481,COS05000_2020_SS-254,,3,GRSQ,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{5A7DBA5B-DDB1-417D-A27F-ED589DACADC4}
1578482,COS05000_2020_SS-254,,1,CITR4,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{D9BD50AA-7608-4038-973A-027AF028BD12}
1578483,COS05000_2020_SS-254,,2,MATA,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{3AC84593-AB74-4027-9788-3546C643F12E}
1578484,COS05000_2020_SS-254,,2,HEMU3,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{B329655C-EB90-481C-B035-01F96548A24A}
1578485,COS05000_2020_SS-254,,3,ELTR7,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{FB715287-C8EF-4C17-9E51-D2782D27697E}
1578486,COS05000_2020_SS-254,,1,SIAL2,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{EE60CAD1-AF0D-40EA-AECC-CBAB60236616}
1578487,COS05000_2020_SS-254,,1,ROWO,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{6B6F5511-3CE6-4864-9588-6C6856503779}
1578488,COS05000_2020_SS-254,,2,ARLU,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{FF1E93A5-85DC-4434-8298-4027A0131448}
1578489,COS05000_2020_SS-254,,1,ACHY,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{285C190C-E724-47A7-9F44-3A056956B68B}
1578490,COS05000_2020_SS-254,,1,CIAR4,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{995B275D-FAD4-4F8F-9BC6-3DE5E0ACA5A2}
1578491,COS05000_2020_SS-254,,1,DEPI,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{A5C26EC1-C1B3-414B-83A5-7CEDEAE2705F}
1578492,COS05000_2020_SS-254,,1,ERNA10,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{B1DB895B-0A01-4BCE-903B-21B03B0B6117}
1578493,COS05000_2020_SS-254,,2,ERGL2,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{BCD6DD48-164A-43F6-B247-7811FC2B3EBB}
1578494,COS05000_2020_SS-254,,1,TRDU,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{E958E6A1-3444-47F4-ADA8-799CA8579E32}
1578495,COS05000_2020_SS-254,,1,LASE,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{7B6A6874-77FC-4174-9785-D3E2C33315C9}
1578496,COS05000_2020_SS-254,,2,ELEL5,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{82CDE12E-3A9B-493B-AB24-1C3A67F784C5}
1578497,COS05000_2020_SS-254,,1,COAR4,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{FECDB5D9-9E73-4B4D-96CC-5A082C4ACA5F}
1578498,COS05000_2020_SS-254,,3,POSE,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{A56027CC-E55E-43A7-B106-9FAD43EEF7BD}
1578499,COS05000_2020_SS-254,,1,POAR8,2019-09-01,COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,{577E43A6-6A1C-43E4-9ED3-9BFF26EBEF35}
1578500,COS05000_2019_SS-238,,3,EPBR3,2019-09-01,COS05000_2019_SS-2382019-09-01,CO2019RawCleaned.gdb,{DAC79B54-BD21-4BDC-831D-44467088FC4F}
1578501,COS05000_2019_SS-238,,3,ELTR7,2019-09-01,COS05000_2019_SS-2382019-09-01,CO2019RawCleaned.gdb,{4375B03E-6661-4774-9D45-B8F8A44D5DC9}
1578502,COS05000_2019_SS-238,,2,LUAR3,2019-09-01,COS05000_2019_SS-2382019-09-01,CO2019RawCleaned.gdb,{F1870B46-A093-463E-AF46-B3F1E3793F81}
1578503,COS05000_2019_SS-238,,2,POAV,2019-09-01,COS05000_2019_SS-2382019-09-01,CO2019RawCleaned.gdb,{E5FA1BFF-4F13-4B19-95FE-98FBA82D04F1}
1578504,COS05000_2019_SS-238,,2,AMUT,2019-09-01,COS05000_2019_SS-2382019-09-01,CO2019RawCleaned.gdb,{BDC43D61-FD41-4767-A423-67A71F9C6C61}
