OBJECTID,SoilKey,HorizonKey,HorizonDepthUpper,DepthMeasure,Texture,RockFragments,Effer,HorizonColorDry,HorizonColorMoist,StructGrade,StructShape,unused,Nomenclature,HorizonDepthLower,ESD_Horizon,ESD_HorizonModifier,ESD_FragVolPct,ESD_FragmentType,ESD_PetrocalcicRubble,ESD_Gypsic,ESD_PctClay,ESD_Hue,ESD_Value,ESD_Chroma,ESD_Color,ESD_Grade,ESD_Size,ESD_Structure,ESD_StructQual,ESD_Grade2,ESD_Size2,ESD_Structure2,ESD_RuptureResistance,ESD_ClayFilm,ESD_CarbonateStage,ESD_CaCO3EquivPct,ESD_EC,ESD_pH,ESD_GypsumPct,ESD_NAabsorptionRatio,ESD_Notes,ESD_PSAPctSand,ESD_PSAPctSilt,ESD_PSAPctClay,ESD_GravelClassPctFine,ESD_GravelClassPctMed,ESD_GravelClassPctCoarse,ESD_GravelCarbonateCoatPct,ESD_FragmentRoundness,ESD_RootSize,ESD_RootQty,ESD_PoresSize,ESD_PoresQty,ESD_SandFractPctVeryFine,ESD_SandFractPctFine,ESD_SandFractPctMed,ESD_SandFractPctCoarse,ESD_SandFractPctVeryCoarse,ESD_FragVolPct2,ESD_FragmentType2,ESD_FragVolPct3,ESD_FragmentType3,ESD_PctSand,ESD_LabGravelPctFine,ESD_LabGravelPctMed,ESD_LabGravelPctCoarse,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
183276,CO_UFO-2020_RI-198_V1,CO_UFO-2020_RI-198_V1_3,27.000000000000000,cm,LS,10.000000000000000,ST,,,,,,,39.000000000000000,C,r,10,Gravel,,,8.000000000000000,10YR,4,6.000000000000000,Moist,,,,,,,,,,,,,,,,Having to chip the layer to get any sample therefore no clear structure,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_RI-198_V12020-09-01,Raw123DataCO2020.gdb,{79152575-4AEA-4659-B2EB-C2F51CF402C9}
183277,CO_UFO-2020_RI-198_V1,CO_UFO-2020_RI-198_V1_4,39.000000000000000,cm,S,0.000000000000000,,,,,,,,40.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_RI-198_V12020-09-01,Raw123DataCO2020.gdb,{13E88310-E0FC-441F-86A4-583F4D0341C0}
183278,CO_UFO-2020_SD-363_V1,CO_UFO-2020_SD-363_V1_1,0.000000000000000,cm,SL,22.000000000000000,SL,,,,,,,11.000000000000000,A,,20,Gravel,,,12.000000000000000,10YR,4,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,"70% very fine granular parting to 30% med sbk. Nearing loamy sand as the sand was quite high,approx 80%",,,,,,,,,,,,,,,,,,2,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-363_V12020-09-01,Raw123DataCO2020.gdb,{A2860FEA-37CD-4470-9BCD-5D3739AF83E5}
183279,CO_UFO-2020_SD-363_V1,CO_UFO-2020_SD-363_V1_2,11.000000000000000,cm,SL,45.000000000000000,ST,,,,,,,20.000000000000000,B,Ak,40,Gravel,,,15.000000000000000,10YR,5,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,About 20% of rock was channery making it a channery veryfine sand loam. Color parting to 20% 10yr 6/3. Structure- 55% very fine granular parting to 30% fine sbk and 15% med sbk. ,,,,,,,,,,,,,,,,,,5,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-363_V12020-09-01,Raw123DataCO2020.gdb,{9F556BE9-3928-427E-9A63-6AFF2E0D06F2}
183280,CO_UFO-2020_SD-363_V1,CO_UFO-2020_SD-363_V1_3,20.000000000000000,cm,SCL,2.000000000000000,VE,,,,,,,31.000000000000000,B,,2,Gravel,,,27.000000000000000,10YR,6,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Color parting to 10% 10yr 5/4. 80% very fine sbk parting to 10% fine sbk parting to 10% med sbk.  Estimate around 60% sand.,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-363_V12020-09-01,Raw123DataCO2020.gdb,{01CC76B2-254B-4DCD-9F81-E614E52DAFBB}
183281,CO_UFO-2020_SD-363_V1,CO_UFO-2020_SD-363_V1_4,31.000000000000000,cm,SL,75.000000000000000,VE,,,,,,,47.000000000000000,B,rk,50,Gravel,,,11.000000000000000,10YR,6,3.000000000000000,Moist,,,PL,,,,,,,,,,,,,"Extremely Channery, platy structure comes from channery, 60% med platy parting to 20% thin platy parting to 20% fine granular. Color parting to 15% 10yr 5/8. Sand % seems to be just under 80% on the edge of loamy sand / sandy loam.  ",,,,,,,,,,,,,,,,,,25,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-363_V12020-09-01,Raw123DataCO2020.gdb,{D4293F5C-9C05-47CC-83A3-AC18D62C8BFF}
183282,CO_UFO-2020_SD-363_V1,CO_UFO-2020_SD-363_V1_5,47.000000000000000,cm,LS,5.000000000000000,VE,,,,,,,70.000000000000000,B,kw,5,Gravel,,,10.000000000000000,10YR,2,1.000000000000000,Moist,,,GR,,,,,,,,,,,,,Color - 50% 10yr 2/1 parting to 45% 10yr 5/4 parting to 5% 10yr 5/8. Structure - 60% very fine granular parting to 30% very fine sbk parting to 10% coarse sbk. ""w"" modifier for weak structure. Over 80% sand. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-363_V12020-09-01,Raw123DataCO2020.gdb,{3C698554-D04E-44AA-B3AA-9C9C24902A5B}
183283,CO_UFO-2020_SS-258_V1,CO_UFO-2020_SS-258_V1_1,0.000000000000000,cm,LS,90.000000000000000,NE,,,,,,,3.000000000000000,A,,90,Gravel,,,8.000000000000000,7.5YR,5,2.000000000000000,,,,GR,,,,,,,,,,,,,Exposed bedrock most common. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-258_V12020-09-01,Raw123DataCO2020.gdb,{7724367A-4179-49F7-83BB-1DDCC577A831}
183284,CO_UFO-2020_SS-258_V1,CO_UFO-2020_SS-258_V1_2,3.000000000000000,cm,S,0.000000000000000,NE,,,,,,,4.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-258_V12020-09-01,Raw123DataCO2020.gdb,{F84BA1F5-513C-4589-A835-4C2722D4F5AA}
183320,CO_UFO-2020_PP-173_V1,CO_UFO-2020_PP-173_V1_1,0.000000000000000,cm,L,20.000000000000000,NE,,,,,,,5.000000000000000,A,,20,Gravel,,,13.000000000000000,5YR,4,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,Structure - 60% fine granular parting to 20% fine sbk to 20% med sbk.  Note that this area looks very disturbed primarily the top soil. Some spots pull very coarse sbk from compaction but primarily granular. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PP-173_V12020-09-01,Raw123DataCO2020.gdb,{4DABBD89-1A9B-4BD8-80A4-E17AE415854F}
183321,CO_UFO-2020_PP-173_V1,CO_UFO-2020_PP-173_V1_2,5.000000000000000,cm,L,5.000000000000000,NE,,,,,,,19.000000000000000,B,t,5,Gravel,,,22.000000000000000,5YR,4,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Structure - 60% med sbk parting to 25% fine sbk parting to 15% coarse sbk,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PP-173_V12020-09-01,Raw123DataCO2020.gdb,{CD775057-D620-4D16-AD0F-04558EE9ED57}
183322,CO_UFO-2020_PP-173_V1,CO_UFO-2020_PP-173_V1_3,19.000000000000000,cm,CL,22.000000000000000,NE,,,,,,,35.000000000000000,B,2t,22,Gravel,,,32.000000000000000,5YR,5,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Structure -  60% fine sbk parting to  20% med sbk parting to 10% coarse sbk and 10% very fine sbk. Gravelly clay loam. Very fine sands in all 3 layers,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PP-173_V12020-09-01,Raw123DataCO2020.gdb,{34CB0701-6BE1-4152-A334-A6EFE66D6CA0}
183323,CO_UFO-2020_PP-173_V1,CO_UFO-2020_PP-173_V1_4,35.000000000000000,cm,S,0.000000000000000,NE,,,,,,,36.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PP-173_V12020-09-01,Raw123DataCO2020.gdb,{ABA6BAA5-8330-4D0A-B113-57C2F84A2F35}
183324,CO_UFO-2020_SD-355_V1,CO_UFO-2020_SD-355_V1_1,0.000000000000000,cm,LS,0.000000000000000,NE,,,,,,,11.000000000000000,A,,0,Gravel,,,8.000000000000000,7.5YR,5,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,Was between 7.5yr 5/4 and 7.5yr 4/4. Structure parting to 10% coarse sbk parting to 10% fine sbk. (80% very fine granular). Very fine sand. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-355_V12020-09-01,Raw123DataCO2020.gdb,{730B7735-311E-40CF-812E-1843C4791588}
183325,CO_UFO-2020_SD-355_V1,CO_UFO-2020_SD-355_V1_2,11.000000000000000,cm,SL,0.000000000000000,NE,,,,,,,28.000000000000000,B,C,0,Gravel,,,11.000000000000000,7.5YR,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Starting to show signs of cementation. Structure parting to 10% very fine granular and 10% fine sbk. On the edge of sandy loam / loamy sand. Very fine sand.   ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-355_V12020-09-01,Raw123DataCO2020.gdb,{57DDE739-B5B2-4A19-83A5-283EEBACB97B}
183326,CO_UFO-2020_SD-355_V1,CO_UFO-2020_SD-355_V1_3,28.000000000000000,cm,SL,1.000000000000000,VS,,,,,,,49.000000000000000,C,,1,Gravel,,,13.000000000000000,5YR,5,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Very difficult to pull structure with soil knife as it is very hard/cemented. Close to the edge of sandy loam / loamy sand. Small amound of med sb but only because it was difficult to pull from this layer. Very fine sand ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-355_V12020-09-01,Raw123DataCO2020.gdb,{227738B4-9040-4585-A1E9-89C946C98291}
183327,CO_UFO-2020_SD-355_V1,CO_UFO-2020_SD-355_V1_4,49.000000000000000,cm,SL,15.000000000000000,ST,,,,,,,68.000000000000000,C,kr,15,Gravel,,,15.000000000000000,5YR,5,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Seperated because of effervesent and % gravel. Very fine sandy loam. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-355_V12020-09-01,Raw123DataCO2020.gdb,{7AC964DD-7AB1-42C5-8321-CD99394058A0}
183328,CO_UFO-2020_SD-355_V1,CO_UFO-2020_SD-355_V1_5,68.000000000000000,cm,S,0.000000000000000,SL,,,,,,,70.000000000000000,R,r,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,This is weathered bedrock. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-355_V12020-09-01,Raw123DataCO2020.gdb,{BCEC6429-CCB0-472F-9D1E-A64E9A814B52}
183329,CO_UFO-2020_SS-269_V1,CO_UFO-2020_SS-269_V1_1,0.000000000000000,cm,SL,0.000000000000000,NE,,,,,,,10.000000000000000,A,,0,Gravel,,,10.000000000000000,5YR,4,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-269_V12020-09-01,Raw123DataCO2020.gdb,{D5971DA7-201A-4EA2-86A7-0B9B08CF90BD}
183330,CO_UFO-2020_SS-269_V1,CO_UFO-2020_SS-269_V1_2,10.000000000000000,cm,L,0.000000000000000,NE,,,,,,,22.000000000000000,B,,0,Gravel,,,13.000000000000000,5YR,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Parting to 30 percent med sbk,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-269_V12020-09-01,Raw123DataCO2020.gdb,{9B240C9F-3412-4701-8B37-4D04B8B6CCCA}
183331,CO_UFO-2020_SS-269_V1,CO_UFO-2020_SS-269_V1_3,22.000000000000000,cm,SL,0.000000000000000,SL,,,,,,,36.000000000000000,B,C,0,Gravel,,,19.000000000000000,5YR,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Very fine sand,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-269_V12020-09-01,Raw123DataCO2020.gdb,{304B3C48-54D6-413D-BE2A-0B7CD9693422}
183332,CO_UFO-2020_SS-269_V1,CO_UFO-2020_SS-269_V1_4,36.000000000000000,cm,SCL,0.000000000000000,ST,,,,,,,61.000000000000000,B,C,0,Gravel,,,28.000000000000000,5YR,5,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Due to cementation had to chip away the layer making structure difficult to determine,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-269_V12020-09-01,Raw123DataCO2020.gdb,{F802F3C7-71FA-4A98-8B21-B61BB76B946B}
183333,CO_UFO-2020_SS-269_V1,CO_UFO-2020_SS-269_V1_5,61.000000000000000,cm,SCL,0.000000000000000,VE,,,,,,,70.000000000000000,C,,0,Gravel,,,22.000000000000000,5YR,7,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Almost platy structure but again chipping away pieces,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-269_V12020-09-01,Raw123DataCO2020.gdb,{352CA604-5DC6-4F96-BBDC-4B4B4E80C7B7}
183334,CO_UFO-2020_SS-265_V1,CO_UFO-2020_SS-265_V1_1,0.000000000000000,cm,L,10.000000000000000,SL,,,,,,,11.000000000000000,A,,10,Gravel,,,17.000000000000000,7.5YR,4,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,50% fine granular parting to 30% co sbk and 20%  med sbk could be due tobrain storm,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-265_V12020-09-01,Raw123DataCO2020.gdb,{3D83E5C7-47FF-4C7A-A465-1BDE8CF12677}
183335,CO_UFO-2020_SS-265_V1,CO_UFO-2020_SS-265_V1_2,11.000000000000000,cm,CL,0.000000000000000,ST,,,,,,,34.000000000000000,B,,0,Gravel,,,29.000000000000000,7.5YR,5,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Parting to 10% 7.5yr 6/4,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-265_V12020-09-01,Raw123DataCO2020.gdb,{6CE31855-FDDB-4E2F-BF9C-CB5C1C193159}
183336,CO_UFO-2020_SS-265_V1,CO_UFO-2020_SS-265_V1_3,34.000000000000000,cm,L,0.000000000000000,VE,,,,,,,61.000000000000000,B,,0,Gravel,,,24.000000000000000,7.5YR,6,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Parting to 30% vey fine and 10% co sbk,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-265_V12020-09-01,Raw123DataCO2020.gdb,{50430770-EBB1-4CE6-B9F2-2B5FCC25A416}
183337,CO_UFO-2020_SS-265_V1,CO_UFO-2020_SS-265_V1_4,61.000000000000000,cm,L,0.000000000000000,ST,,,,,,,76.000000000000000,B,,0,Gravel,,,21.000000000000000,7.5YR,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-265_V12020-09-01,Raw123DataCO2020.gdb,{579E9CE2-F2C6-46C4-80A8-4CA0DA83DD71}
183462,CO_UFO-2020_PJ-142_V1,CO_UFO-2020_PJ-142_V1_1,0.000000000000000,cm,SCL,90.000000000000000,VE,,,,,,,7.000000000000000,A,kt,60,Gravel,,,27.000000000000000,7.5YR,6,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,"Approx 60-55% sand. Only structural change was some of the crust came out in fine - med sbk (less than 5%). Very little color differences, some particles tht were 5GY 6/2, 7.5YR 2.5/1, 7.5YR 7/3 all less than 2%. ",,,,,,,,,,,,,,,,,,25,Stone,5,,,,,,2020-09-01,CO_UFO-2020_PJ-142_V12020-09-01,Raw123DataCO2020.gdb,{DF3F44D2-B09E-4FBC-B569-8C3582490C5A}
183463,CO_UFO-2020_PJ-142_V1,CO_UFO-2020_PJ-142_V1_2,7.000000000000000,cm,LS,90.000000000000000,ST,,,,,,,35.000000000000000,A,k,90,Gravel,,,7.000000000000000,5GY,6,1.000000000000000,Moist,,,GR,,,,,,,,,,,,,"Extremely gravelly almost just a GR layer instead of an A layer. The small anount of soil was very fine granular. Color - 75% 5GY 6/1 parting to 20% 5YR 6/8 parting to 5% 7.5YR 7/2. Approx 85% sand, nearing ""sand"" texture.  ",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PJ-142_V12020-09-01,Raw123DataCO2020.gdb,{8AA26012-37AF-455C-97E6-BE9E3A9742EF}
183464,CO_UFO-2020_PJ-142_V1,CO_UFO-2020_PJ-142_V1_3,35.000000000000000,cm,CL,1.000000000000000,SL,,,,,,,75.000000000000000,B,t,1,Gravel,,,32.000000000000000,5GY,6,1.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Color - 86% 5GY 6/1 parting to 10% 5YR 7/3 to 2% 2.5YR 6/8 to 2% 7.5YR 8/8.  Structure - 40% coarse sbk parting to 30% fine sbk parting to 20% med sbk parting to 10% very coarse sbk. Approx 40-35% sand ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PJ-142_V12020-09-01,Raw123DataCO2020.gdb,{55FE73F0-7FC1-4F20-B63E-2C03CBFEA859}
183465,CO_UFO-2020_SS-255_V1,CO_UFO-2020_SS-255_V1_1,0.000000000000000,cm,L,75.000000000000000,NE,,,,,,,9.000000000000000,A,,30,Gravel,,,19.000000000000000,10YR,4,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,Parting to 20% fine sbk,,,,,,,,,,,,,,,,,,30,Stone,15,,,,,,2020-09-01,CO_UFO-2020_SS-255_V12020-09-01,Raw123DataCO2020.gdb,{DA7282E3-9BB3-4E36-B66C-61DBD1233460}
183466,CO_UFO-2020_SS-255_V1,CO_UFO-2020_SS-255_V1_2,9.000000000000000,cm,L,50.000000000000000,VS,,,,,,,21.000000000000000,A,B,50,Gravel,,,13.000000000000000,7.5YR,5,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,Roots common in this horizon causing sbk,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-255_V12020-09-01,Raw123DataCO2020.gdb,{921B453C-52B9-427F-8B6C-F7EEC7841224}
183467,CO_UFO-2020_SS-255_V1,CO_UFO-2020_SS-255_V1_3,21.000000000000000,cm,L,10.000000000000000,SL,,,,,,,44.000000000000000,B,kt,10,Gravel,,,24.000000000000000,7.5YR,5,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-255_V12020-09-01,Raw123DataCO2020.gdb,{1A5AAF8D-3AEB-45DB-8765-6D90990FC09F}
183468,CO_UFO-2020_SS-255_V1,CO_UFO-2020_SS-255_V1_4,44.000000000000000,cm,SIL,25.000000000000000,ST,,,,,,,50.000000000000000,B,k,25,Gravel,,,10.000000000000000,7.5YR,6,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-255_V12020-09-01,Raw123DataCO2020.gdb,{05BEFFE1-5C5D-424D-AE47-15B9628CCC46}
183469,CO_UFO-2020_SS-255_V1,CO_UFO-2020_SS-255_V1_5,50.000000000000000,cm,S,0.000000000000000,,,,,,,,51.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,This is bedrock,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-255_V12020-09-01,Raw123DataCO2020.gdb,{E69DB940-0EB6-4F9C-8C2F-95DF2C3FBB39}
183470,CO_UFO-2020_SS-262_V1,CO_UFO-2020_SS-262_V1_1,0.000000000000000,cm,L,90.000000000000000,VE,,,,,,,9.000000000000000,A,k,25,Gravel,,,20.000000000000000,2.5Y,5,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,"Approx 50% sand but upwards of 60% sand, will place us on the edge of Loam SL and SCL.. 75% very fine granular parting to 15% fine granular to 10% fine sbk. Surface is very stony. ",,,,,,,,,,,,,,,,,,15,Stone,50,,,,,,2020-09-01,CO_UFO-2020_SS-262_V12020-09-01,Raw123DataCO2020.gdb,{D4C1D0E6-C429-4DD7-905F-08B2552C9648}
183471,CO_UFO-2020_SS-262_V1,CO_UFO-2020_SS-262_V1_2,9.000000000000000,cm,SL,50.000000000000000,VE,,,,,,,25.000000000000000,A,2k,50,Gravel,,,12.000000000000000,2.5Y,5,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,Moist channers are 2.5Y 4/1.  50% very fine platy channers. Listed this as gravel as there is no option to list channers (CH). Very channery very fine sandy loam. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-262_V12020-09-01,Raw123DataCO2020.gdb,{0F2771AF-D255-40EE-A8D0-3FA0DEF118E7}
183472,CO_UFO-2020_SS-262_V1,CO_UFO-2020_SS-262_V1_3,25.000000000000000,cm,S,90.000000000000000,VE,,,,,,,35.000000000000000,R,k,90,Gravel,,,0.000000000000000,2.5Y,4,1.000000000000000,Moist,,,,,,,,,,,,,,,,This is a > 90% channers layer. 90% 2.5y 4/1 and 10% 2.5y 5/2. Listed channers as gravel as no other place to list them. Attempted to texture the small amount of soil and got around 10% clay but impossible to separate all the channers. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-262_V12020-09-01,Raw123DataCO2020.gdb,{D5D184B2-D28C-4823-AE21-38A763B64E20}
183473,CO_UFO-2020_SS-262_V1,CO_UFO-2020_SS-262_V1_4,35.000000000000000,cm,S,95.000000000000000,VE,,,,,,,70.000000000000000,R,k,95,Gravel,,,0.000000000000000,2.5Y,4,1.000000000000000,Moist,,,,,,,,,,,,,,,,80% 2.5y 4/1 and around 20% of channers are 2.5y 4/2. Note this is a CH layer as it is practically all channers. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-262_V12020-09-01,Raw123DataCO2020.gdb,{6BEE42D1-D130-48B3-865F-EC11FD204041}
183474,CO_UFO-2020_MMS-088_V1,CO_UFO-2020_MMS-088_V1_1,0.000000000000000,cm,SCL,60.000000000000000,SL,,,,,,,11.000000000000000,A,t,30,Gravel,,,22.000000000000000,10YR,5,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,Stone abundent in gully but not on surface where pit was dug. Gravelly cobbly sandy clay loam. Approx 60% sand. Structure- 80% very fine gran parting to 15% fine gran to 5% med sbk,,,,,,,,,,,,,,,,,,30,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-088_V12020-09-01,Raw123DataCO2020.gdb,{D23B113D-D16A-4490-8DB2-7B684A2E9BC4}
183475,CO_UFO-2020_MMS-088_V1,CO_UFO-2020_MMS-088_V1_2,11.000000000000000,cm,SCL,25.000000000000000,ST,,,,,,,32.000000000000000,B,kt,20,Gravel,,,31.000000000000000,10YR,5,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Approx 50% clay. Gravelly sandy clay loam.Nearing clay loam. Strcture - 70% very fine sbk parting to 15% fine sbk and 15% fine granular. ,,,,,,,,,,,,,,,,,,5,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-088_V12020-09-01,Raw123DataCO2020.gdb,{D460352C-4BA2-4E45-A5C2-D9136D2C6958}
183476,CO_UFO-2020_MMS-088_V1,CO_UFO-2020_MMS-088_V1_3,32.000000000000000,cm,SCL,85.000000000000000,ST,,,,,,,70.000000000000000,B,kt,20,Gravel,,,22.000000000000000,10YR,6,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Barely observable because of the high rock fragment volume 55% very fine sbk parting to 30% fine granular parting to 15% fine granular. Nearing sandy loam. Extremely cobbly sandy clay loam. ,,,,,,,,,,,,,,,,,,65,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-088_V12020-09-01,Raw123DataCO2020.gdb,{E534AFB4-8DAD-4399-B222-810890918782}
183477,CO_UFO-2020_MMS-083_V1,CO_UFO-2020_MMS-083_V1_1,0.000000000000000,cm,SI,25.000000000000000,,,,,,,,2.000000000000000,O,i,20,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,This is a decomposing o layer therfore no texture or structure. Gravel more common in flow paths up to 40%,,,,,,,,,,,,,,,,,,5,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-083_V12020-09-01,Raw123DataCO2020.gdb,{D847265E-DC93-404D-9D62-D097321BB12E}
183478,CO_UFO-2020_MMS-083_V1,CO_UFO-2020_MMS-083_V1_2,2.000000000000000,cm,SL,10.000000000000000,NE,,,,,,,7.000000000000000,A,,10,Gravel,,,13.000000000000000,5YR,4,2.000000000000000,,,,GR,,,,,,,,,,,,,"Parting to 30% med sbk. Very fine sand, borderline loam",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-083_V12020-09-01,Raw123DataCO2020.gdb,{0F8CBB77-26DE-4E81-83D3-4486394F3E46}
183479,CO_UFO-2020_MMS-083_V1,CO_UFO-2020_MMS-083_V1_3,7.000000000000000,cm,SL,0.000000000000000,NE,,,,,,,16.000000000000000,B,,0,Gravel,,,13.000000000000000,5YR,4,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"Parting to 30% very fine granular. Bordering loamy sand, vf sand",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-083_V12020-09-01,Raw123DataCO2020.gdb,{2ED934DA-C380-47E7-8E11-26E2FC4FE65F}
183480,CO_UFO-2020_MMS-083_V1,CO_UFO-2020_MMS-083_V1_4,16.000000000000000,cm,S,0.000000000000000,,,,,,,,35.000000000000000,R,r,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,Weathered bedrock,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-083_V12020-09-01,Raw123DataCO2020.gdb,{BC0E9225-BF3E-4402-96D0-9BAC2918609F}
183481,CO_UFO-2020_SD-368_V1,CO_UFO-2020_SD-368_V1_1,0.000000000000000,cm,SL,71.000000000000000,VS,,,,,,,3.000000000000000,A,,60,Gravel,,,14.000000000000000,7.5YR,4,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Stone,1,,,,,,2020-09-01,CO_UFO-2020_SD-368_V12020-09-01,Raw123DataCO2020.gdb,{819DE785-6E0D-4421-A88A-6A62925590BC}
